0.00143555,0.680375,-0.211234,0.566198,0.59688,0.823295,-0.604897,-0.329554,0.536459,-0.444451,0.10794,-0.0452059,0.257742,-0.270431,0.0268018,0.904459,0.83239,0.271423,0.434594,-0.716795,0.213938,-0.967399,-0.514226,-0.725537,0.608353,-0.686642,-0.198111,-0.740419,-0.782382,0.997849,-0.563486,0.0258648,0.678224,0.22528,-0.407937,0.275105,0.0485743,-0.012834,0.94555,-0.414966,0.542715,0.0534899,0.539828,-0.199543,0.783059,-0.433371,-0.295083,0.615449,0.838053,-0.860489,0.898654,0.0519907,-0.827888,-0.615572,0.326454,0.780465,-0.302214,-0.871657,-0.959954,-0.0845965,-0.873808,-0.52344,0.941268,0.804416,0.70184,-0.466668,0.0795207,-0.249586,0.520497,0.0250708,0.335448,0.0632129,-0.921439,-0.124725,0.86367,0.86162,0.441905,-0.431413,0.477069,0.279958,-0.291903,0.375723,-0.668052,-0.119791,0.76015,0.658402,-0.339326,-0.542064,0.786745,-0.29928,0.37334,0.912936,0.17728,0.314608,0.717353,-0.12088,0.84794,-0.203127,0.629534,0.368437,0.821944,182.829,-93.1814,40.872,-57.0505,515.472,-428.024,-85.3498,241.77,-165.265,-17.2485,-8.83817,84.3845,-74.925,-20.9014,175.368,142.858,-124.932,228.493,-270.541,25.1584,-767.693,-496.672,-177.661,272.754,-398.627,-198.098,-553.496,-148.971,699.475,-380.701,-67.2886,198.542,-7.15797,-76.8176,23.2717,-7.02928,-0.211129,684.07,-203.135,125.518,-61.592,212.486,-41.267,476.019,-295.886,-36.803,-8.15837,615.422,-261.83,303.045,-135.74,-600.598,-276.346,-99.8402,418.847,-301.284,-795.951,-734.195,-233.201,-629.771,-120.731,164.05,-34.3232,279.65,-220.591,-21.3527,-7.93654,141.867,-54.4769,72.2514,11.6638,-547.84,-154.692,129.382,126.423,49.5625,-77.9933,47.1521,50.4975,-42.7187,178.471,-316.449,-79.7203,124.181,218.962,-246.445,-27.6494,387.126,-152.277,-60.0184,394.154,-152.961,-22.5531,305.453,-89.0436,479.125,-139.034,123.933,-107.967,137.24
0.00324335,0.417914,-0.0774673,0.507525,0.678779,0.0833066,0.00955378,-0.20703,0.189385,-0.207204,0.132701,-0.0325182,0.136603,-0.162872,0.0568069,0.652709,0.62731,0.450771,0.10658,-0.328418,0.177821,0.134666,0.198774,-0.470495,0.2168,-0.114391,0.0862694,0.0541539,-0.568526,-0.00628513,-0.0169688,0.122461,0.393207,0.235555,-0.297661,0.241697,0.0586652,-0.0125309,-0.0364693,-0.123355,0.362528,0.141909,0.234793,-0.140302,0.0997078,-0.00861056,-0.242251,0.627161,-0.0454189,-0.484619,0.463617,0.246854,0.034302,-0.218862,0.46978,0.179187,0.130296,0.270974,0.0940225,0.250177,0.0302612,-0.350124,0.705766,0.853689,0.300388,-0.149998,0.110174,-0.238193,0.31684,0.103275,0.231727,0.0464689,-0.134986,0.0973441,0.677936,0.680133,0.370755,-0.31945,0.409379,0.207466,-0.230578,0.119517,-0.213772,-0.00534817,0.581882,0.344071,0.0144596,-0.502371,0.231004,-0.0806776,0.459499,0.347107,0.396864,0.346984,0.278858,0.00694675,0.16013,-0.00353544,0.451621,0.523429,0.624929,40.9815,-37.0382,13.8124,186.075,-77.4074,-0.666617,-31.7044,46.0971,-43.5884,18.8798,-10.3275,35.3016,-36.6596,-10.5885,76.6507,25.1447,27.7723,-6.62417,-61.4215,5.01872,9.14815,75.0755,-105.801,11.5166,-31.1588,11.1975,19.8293,-192.362,-67.9568,-4.60634,4.15313,61.6975,47.9341,-54.9966,29.0784,-1.45828,-5.40315,-11.2171,-10.0467,66.6674,-11.8043,59.7547,-36.8755,14.944,-6.56228,4.13596,223.016,-98.6826,-55.9608,38.7614,7.50622,-4.23923,-9.51213,91.1148,-16.9803,4.66023,47.1089,-6.76921,50.0026,-4.15576,8.76577,15.6638,217.111,-58.2138,-45.0857,26.7871,-27.7606,50.2885,-10.3479,43.3457,-0.803548,-25.4268,-12.009,73.2442,68.4488,48.137,-54.7499,53.7555,29.0965,-51.0654,22.412,-52.4037,-10.9753,114.258,14.0881,-19.8492,-107.816,6.57299,-14.351,64.5264,-12.4858,23.9902,14.5974,38.1486,-16.5939,32.2054,-7.20382,31.5137,-10.5389,70.1903
0.00372741,0.263203,0.0541244,0.457751,0.0776833,0.27718,0.0606341,-0.0937502,0.0112354,-0.0459867,0.0730214,0.00221531,0.0116874,-0.0346025,0.0937709,0.382375,0.52888,0.374356,0.102105,-0.0969403,0.158559,0.192506,0.0103671,-0.10471,0.14803,0.0329007,0.0723385,0.0526421,0.076639,0.135705,0.0415697,0.116588,0.169054,0.079848,-0.109297,0.144085,0.0642303,0.00513679,-0.0779988,-0.0673393,0.13049,0.187492,0.0153909,-0.0151725,-0.00347789,0.0466243,-0.251551,-0.100149,0.206507,-0.271968,0.30242,0.237851,0.116766,-0.156227,0.183658,0.18678,0.149501,0.208084,0.200012,0.113541,0.115786,-0.364954,0.635873,0.14865,0.458529,0.0224297,0.0251418,-0.146636,0.136418,0.14329,0.0819298,0.0477602,0.0106366,0.154233,0.42398,0.442174,0.207905,-0.131757,0.228457,0.106684,-0.0589465,0.0259417,-0.00649567,0.0395991,0.194593,0.27305,0.107433,-0.147148,0.16531,-0.0164172,0.255651,0.342844,0.336002,0.301894,0.119387,0.0713065,0.000223337,0.0358734,0.334556,0.570179,0.380048,0.121556,-14.7688,114.022,-36.6406,54.5789,-2.75467,-21.5811,-1.28103,-10.0103,12.4184,-2.62928,0.522276,-7.73571,2.68979,14.952,55.5697,23.3731,-5.01834,-17.8831,17.5345,33.9134,-6.88291,-17.432,25.0587,-0.674393,11.0241,6.03171,8.94679,22.9808,0.804052,13.9551,25.9636,12.1079,-19.5761,22.2106,6.79645,-1.62715,-20.0518,-13.4266,14.5545,33.9499,-5.82682,-5.13472,-2.68373,12.1476,-69.6923,-27.015,63.6964,-40.6137,26.5867,22.0276,18.2056,-26.333,18.9741,20.4205,10.1149,22.5191,23.8593,8.26127,36.3338,-5.01967,164.841,-78.79,120.652,-39.74,4.45907,-25.0066,14.4525,19.7035,9.0982,6.14544,-0.963331,4.4433,34.3829,49.1765,15.4449,-26.1343,35.6969,12.1127,-15.6537,2.61966,-3.34394,2.93313,18.6881,41.992,11.6097,-25.5768,29.9546,-9.10467,21.2116,24.2241,16.9626,32.9921,1.1636,9.69192,-2.97501,0.464222,3.99866,78.2594,10.9889
0.00447673,0.214239,0.154698,0.0159097,-0.0267059,0.185458,0.0617722,0.0255295,-0.0377129,0.0436034,0.00201652,0.0251095,-0.0337525,0.0396945,0.0968934,0.232023,0.2927,0.248554,0.134673,0.0425044,0.0873244,0.0364013,-0.0722519,0.0923743,0.0461599,0.0662393,0.0122041,-0.00829342,0.287544,0.153885,0.0356209,0.0576524,-0.00254511,-0.0271809,0.0327051,0.0243918,0.0406111,0.0181553,0.0271513,-0.00909474,-0.00668774,0.0747112,-0.0348855,0.050493,-0.00161163,0.00289167,0.00203506,-0.28685,0.110532,-0.0546263,0.160475,0.142911,0.0403501,-0.0522722,-0.00673554,0.142307,0.0987664,0.044904,0.102663,0.0129112,-0.0289897,-0.36035,0.00509788,0.16193,0.0903058,0.223472,-0.0264744,-0.0178604,0.0210948,0.0819019,-0.00611864,0.0261607,0.0341885,0.149526,0.204514,0.173673,0.0894995,0.034345,0.027273,0.0252419,0.064168,-0.00852092,0.0660709,0.04094,-0.0193119,0.103495,0.0839705,0.0863896,0.0542256,0.0324478,0.0920869,0.277829,0.238311,0.159594,0.073049,0.054473,-0.0189819,0.0401758,0.281959,0.289527,0.251898,-10.8952,20.5657,-3.40097,-5.47171,33.289,3.06252,2.78558,-9.11205,6.52142,-1.99316,3.41665,-8.42357,4.277,8.62862,20.822,27.2885,23.826,11.5355,1.50458,14.2731,4.89928,-14.3411,14.2252,4.43399,10.7471,-0.371085,-2.7514,47.8804,11.8135,-0.344075,9.52736,-3.20655,-7.1443,4.15357,2.32279,5.81631,1.14273,3.52542,-4.00921,-3.16773,14.2921,-9.47562,8.04024,-2.8336,-1.41875,-1.35709,-56.7032,6.8262,-12.0367,22.2987,20.5785,2.93595,-13.0826,-3.52377,22.2676,12.512,3.31187,18.2373,-1.34929,-12.0776,-92.9409,-27.2708,26.5537,3.21979,48.3409,-17.5323,-5.59956,1.51002,14.8754,-4.51361,2.92637,2.74036,17.0757,24.0544,20.5946,9.10366,2.97719,3.00598,2.30864,11.1589,-4.31979,10.3652,5.74051,-5.43963,15.7987,10.155,12.4246,6.82093,2.78482,6.46958,34.5197,20.9015,15.8422,6.22611,8.41457,-6.1255,1.53822,30.9454,21.1197,33.6144
0.00478942,0.236621,0.101403,-0.0816641,-0.107529,0.0554088,0.0417054,0.0541853,-0.0245197,0.0520682,-0.0146478,0.0196404,-0.0207512,0.0529971,0.0632117,0.0725865,0.10477,0.0975387,0.097513,0.0914128,0.00441172,-0.0398321,-0.068116,0.118752,0.00104887,0.0330539,-0.00873628,-0.0281966,0.203938,0.145626,0.0315042,-0.00216639,-0.0529524,-0.0417407,0.0707962,-0.0271053,0.00934791,0.018503,0.0528173,0.0239965,-0.0521779,-0.0126684,-0.0266588,0.045497,0.0128812,-0.00341543,0.0675023,-0.173436,0.108463,0.0716453,0.0146246,0.0223614,0.000688089,0.0311237,-0.0776124,0.0458568,0.0235915,-0.0425168,-0.0116293,-0.0305484,-0.0186476,0.0508315,-0.0305005,-0.0462965,0.0154701,0.0717523,0.027669,0.0501946,-0.0327832,0.00392412,-0.0245917,0.00834103,0.0295877,0.074591,0.0144915,-0.0108268,0.000322888,0.0834427,-0.0572077,-0.0164449,0.0652083,-0.00421102,0.0544906,0.0189554,-0.0935382,-0.0108938,0.037267,0.132981,0.000143041,0.0355143,-0.00503136,0.119265,0.108373,0.047521,0.0226722,0.0183349,-0.00216914,0.0351493,0.119364,0.129443,0.0427703,-5.82507,11.015,-24.283,-23.1688,6.02376,4.93555,9.19265,-7.03541,8.75908,-5.38725,2.09051,-5.83256,7.33883,8.47274,8.97437,14.4821,12.0741,12.6002,14.7079,-2.70976,-11.1605,-12.9676,21.6799,-4.6224,4.80662,-4.08204,-5.41979,30.5498,18.4985,0.162255,-2.682,-13.6408,-9.83947,12.8619,-8.38431,-0.32752,1.33175,8.15259,2.79571,-12.9763,-5.23943,-6.93959,6.85151,0.206468,-2.6309,16.4391,-32.5076,11.2955,9.84749,-0.202002,2.47255,-1.96958,5.26519,-16.6348,5.66418,2.75138,-10.9282,-4.85339,-8.4371,-5.5769,8.8711,-9.25404,-11.2912,0.253761,11.7997,2.01239,8.69499,-9.08873,-1.38365,-6.89451,-0.534547,3.09037,12.6259,-0.121513,-4.22811,-1.969,16.9972,-15.3997,-5.54926,11.3387,-3.6093,8.65511,1.9471,-21.7015,-5.78854,3.54259,25.5174,-5.50992,5.26327,-3.02861,17.595,15.4957,4.86225,1.96652,1.61922,-2.47491,3.43837,16.3643,19.9509,5.20299
0.0052004,0.23737,0.0844747,-0.0304,-0.107975,0.0713021,0.0122208,0.0413013,-0.0191621,0.0430952,-0.00860517,0.0186399,-0.0176012,0.0462045,0.0303185,-0.0211469,0.000953868,0.0130061,0.0515545,0.066585,0.00955282,-0.0229974,-0.0672168,0.0956073,0.0096255,0.0264777,-0.006178,-0.0302768,0.193549,0.10889,0.0258947,0.00214917,-0.0392108,-0.0351269,0.0557439,-0.0165324,0.00993939,0.0168848,0.0455412,0.0189765,-0.0408711,0.00634597,-0.0295169,0.0415377,0.0116659,0.00155223,0.0188455,-0.171083,0.10439,0.0741793,-0.0121317,-0.00276336,-0.0069339,0.0164528,-0.0721155,0.0342512,-0.000434386,-0.0480602,-0.00520671,-0.0331588,-0.0222783,-0.0212052,-0.0808938,-0.0956335,0.00143283,0.0732771,-0.00727064,0.0380665,-0.027377,0.0107108,-0.0252584,0.00942778,0.0224943,0.0214363,-0.0429094,-0.0534408,-0.0272724,0.0512901,-0.0357736,-0.0140093,0.0553151,-0.00105554,0.0467749,0.0155688,-0.0754797,-0.00490256,0.0258981,0.0992921,0.0168097,0.0222314,-0.0443527,0.0482343,0.0118583,0.00179902,-0.00570524,0.0175492,-0.00293508,0.0210181,0.0278852,0.00617917,-0.0240635,-4.19617,5.06334,-10.8922,-21.4197,9.86777,-0.749357,6.65774,-5.8844,6.81214,-4.04578,1.88427,-5.3018,6.75046,3.96497,-6.45123,-1.90172,0.359723,7.06189,10.7823,-0.86882,-7.28691,-13.2345,16.3905,-1.98539,3.40282,-3.46308,-5.79062,31.3837,11.8921,0.843994,-1.66626,-10.4966,-8.63722,9.45141,-5.89709,-0.113645,1.08532,6.8344,1.73142,-10.2516,-0.977176,-7.49033,6.0512,0.00483356,-1.72537,3.09864,-31.489,10.5905,11.328,-5.56524,-2.59531,-3.35668,1.79023,-15.7835,3.90064,-2.33073,-11.8527,-3.58283,-9.01357,-6.91351,-7.07268,-21.7367,-22.9218,-3.58172,13.1721,-4.43202,6.11779,-7.71088,0.122378,-7.03633,-0.307679,2.33775,2.6008,-11.7084,-13.8073,-7.52879,8.99975,-9.97118,-4.77696,9.22544,-2.80542,7.19795,1.17888,-17.6154,-4.07902,2.20497,17.6468,-0.723801,2.83303,-10.2373,7.16599,-0.0778059,-1.66061,-3.11313,1.56118,-2.62981,2.01322,3.48422,-0.847754,-4.82033
0.00620468,0.228942,0.100177,-0.0440022,-0.115995,0.0732777,0.0124437,0.040365,-0.0201455,0.0438,-0.00890505,0.0188957,-0.0176855,0.0419682,0.0220767,-0.0290691,-0.0104162,-0.00537713,0.0359157,0.0601801,0.00819654,-0.0242314,-0.0660498,0.0990432,0.00663657,0.0279711,-0.00626437,-0.0304159,0.182367,0.1082,0.0164463,0.00331335,-0.0397634,-0.0343074,0.0569956,-0.0169324,0.0105744,0.0165365,0.0448591,0.0179796,-0.0420973,0.00658958,-0.0298397,0.04194,0.011487,0.00184678,0.0363912,-0.179133,0.105987,0.0640636,-0.00543195,0.00269455,-0.00646091,0.0163635,-0.0688469,0.0359598,0.0042991,-0.0466561,-0.00203175,-0.0316501,-0.0195991,-0.0246674,-0.0629148,-0.0792027,0.0120031,0.0722753,-0.0106217,0.0367893,-0.0271281,0.0125633,-0.0245181,0.010041,0.0188955,0.0229133,-0.033211,-0.0393858,-0.0228185,0.0588378,-0.0393756,-0.0140582,0.0563258,-0.00206655,0.0468126,0.0169155,-0.0761819,-0.00313575,0.0230141,0.105003,0.0112596,0.0212397,-0.0428994,0.0377216,0.000742077,-0.00581601,-0.005695,0.0183843,-0.00305381,0.0143369,0.00905894,-0.00250993,-0.0315513,-5.91608,9.91825,-14.9712,-23.0426,9.90377,-0.760443,6.47435,-6.04558,6.95607,-4.11548,1.93745,-5.3492,6.07398,2.36822,-8.10037,-4.29594,-3.03069,4.40316,9.78827,-0.988963,-7.55406,-12.958,17.2599,-2.69546,3.7202,-3.49819,-5.94438,29.1863,12.9998,-1.03932,-1.33209,-10.6052,-8.48032,9.7378,-6.00037,0.00921925,1.0231,6.72035,1.53448,-10.4872,-0.944575,-7.54634,6.13061,-0.0392943,-1.68022,7.97717,-33.1547,10.7519,8.93858,-3.91229,-1.45463,-3.26437,1.74947,-15.1009,4.27267,-1.30994,-11.5068,-2.8715,-8.65496,-6.35575,-7.68641,-16.9233,-18.6091,-1.1763,13.0289,-5.0345,5.828,-7.62222,0.514595,-6.89164,-0.167429,1.62624,2.86628,-9.35148,-10.5605,-6.38731,10.7893,-10.8921,-4.83421,9.45633,-3.01327,7.17958,1.49604,-17.7184,-3.7653,1.68513,19.0947,-2.02575,2.63336,-10.1402,5.26197,-2.13296,-3.18827,-3.11535,1.73208,-2.66697,0.843418,-0.201811,-2.5551,-6.31152
0.00472074,0.22285,0.0958116,-0.0394286,-0.116106,0.0636995,0.0240414,0.0419809,-0.0263524,0.0477781,-0.00835752,0.0190839,-0.0194328,0.0414988,0.0212534,-0.0310391,-0.0113319,-0.00538611,0.0249541,0.0633907,0.00651667,-0.00582941,-0.0538148,0.102855,0.000293592,0.0378315,-0.00122562,-0.0160762,0.182275,0.0847434,0.023337,0.00474957,-0.0442752,-0.0335912,0.0587302,-0.0171983,0.0110345,0.0163983,0.0279121,0.0224386,-0.0451801,0.00818975,-0.0347439,0.0428574,0.000136861,0.0091402,0.0335086,-0.179922,0.0933473,0.0688727,-0.0113279,0.00833291,0.00867126,0.0230363,-0.0650809,0.0268276,0.0132902,-0.026694,0.016145,-0.0254802,-0.0031569,-0.0208721,-0.0650087,-0.079155,0.00855473,0.0759267,-0.00999398,0.0366243,-0.0303152,0.0143047,-0.0255949,0.00988481,0.0311587,0.0289607,-0.0334622,-0.038818,-0.0229445,0.0611152,-0.0398766,-0.014663,0.0571596,-0.00649646,0.0544678,0.0189792,-0.0791338,-0.0070063,0.0283347,0.105197,0.00181629,0.0248351,-0.0378029,0.0271158,0.00422173,-0.00493875,-0.0118142,0.0208266,-0.0143515,0.0153882,0.00413331,0.00319326,-0.0339262,-5.66806,9.28443,-13.6562,-23.432,7.66201,1.64668,6.83666,-7.17936,7.71563,-4.0812,1.99209,-5.67862,5.98303,2.21648,-8.51289,-4.50673,-3.05998,2.4084,10.617,-1.472,-3.3116,-10.7257,18.6206,-4.06096,5.68215,-2.5417,-4.07724,31.0115,7.92572,1.23853,-1.06535,-11.5777,-8.40351,10.1229,-6.09002,0.0979673,1.10679,3.34264,2.78682,-11.116,-0.639881,-8.45285,6.4449,-2.34021,-0.275888,7.17867,-34.1806,8.13547,10.6123,-5.19974,-0.371087,-0.341934,3.24288,-14.6643,2.43717,0.683517,-7.26274,1.28502,-7.23793,-2.79391,-6.76454,-17.3871,-18.762,-1.78461,13.8012,-5.02575,5.84189,-8.22963,0.853372,-7.11661,-0.257102,3.92566,4.05323,-9.46167,-10.4448,-6.38009,11.3061,-11.0613,-4.94596,9.72647,-3.8243,8.64519,1.84393,-18.4771,-4.58843,2.5306,19.4784,-3.86443,3.39769,-9.37113,3.15376,-1.28589,-3.02458,-4.29358,2.30223,-4.89859,1.04324,-1.21768,-1.31503,-6.78728
0.00498181,0.246264,0.0595293,-0.0493471,0.0182927,-0.0149612,0.0270498,0.0253071,0.00477219,0.020456,0.00286721,0.0114285,0.00614111,0.0181009,0.0110063,0.00630503,-0.0177086,0.00042878,0.0137656,0.0281343,0.000399612,-0.00321136,0.00857506,0.0295629,-0.000935137,0.0171513,0.0063716,0.00767696,0.0287765,0.0218302,0.021022,0.00103198,-0.00964981,-0.00145766,0.0254715,-0.00367862,0.00629475,0.0122161,0.0159657,0.0208227,-0.00446252,-0.0116586,0.00682845,0.0162451,0.00680932,0.00635344,0.0467696,4.28785e-05,0.00732107,0.0471374,-0.0050712,0.001006,0.00770449,0.0298842,-0.00589083,-0.00238245,0.0105335,0.00490066,0.00393923,0.00729432,-0.0032405,0.0253511,-0.0837785,0.0639781,-0.0606289,0.0364254,0.0148073,0.026028,-0.00283828,-0.00232458,0.00194117,0.00692365,0.0204337,0.0146399,-0.00608156,-0.0168778,-0.000367459,0.0283999,-0.0125532,0.000449467,0.0221176,0.00730099,0.0203003,0.00968068,-0.00662462,-0.0151331,0.0125071,0.0320359,-0.0060335,0.0176332,-0.000607916,-0.00419366,0.00910017,-0.00775274,0.00677537,0.004947,0.00472098,0.011677,0.0113621,-0.0271977,-0.0052315,-1.39749,-0.844825,-12.3639,1.32003,-4.92854,3.15339,2.92387,-1.20311,2.10752,-1.51761,0.279444,-0.829989,1.57152,0.130515,-0.705851,-5.58427,-1.97847,0.626741,3.64964,-2.07707,-2.63773,-0.37105,3.97838,-2.35727,1.42268,-0.791233,-0.545559,3.55931,2.06468,2.14618,-1.87594,-3.95546,-2.29822,3.18891,-2.8636,-0.761826,0.382432,1.06387,2.19599,-3.00899,-4.3278,-0.692081,1.22966,-0.694478,-0.844634,7.47951,-2.42894,-0.659026,7.64854,-3.46678,-1.80503,-0.535809,4.10582,-3.37426,-2.47816,0.106451,-1.03993,-1.22055,-0.52004,-2.63238,3.97489,-17.143,11.1761,-14.2714,4.42635,0.572857,3.2504,-2.71147,-2.46938,-1.61434,-0.658634,2.00177,0.910613,-3.31249,-5.42112,-2.12702,3.88852,-4.69559,-1.9447,2.40746,-0.682167,2.01473,-0.100907,-3.39713,-4.99135,0.321144,4.53043,-3.38156,1.56111,-2.18601,-2.83196,-0.136761,-3.56179,-0.656679,-1.01918,-1.07326,0.301857,0.392066,-7.58471,-1.19424
0.00525057,0.254122,0.0603846,0.00822517,0.00163231,-0.000884108,0.015309,0.013344,0.00924365,0.0121622,0.00931697,0.00973439,0.0103139,0.0111565,0.00960584,0.00373042,0.00509727,0.00476218,0.00687923,0.0155393,0.00433396,0.010801,0.0131741,0.0152466,0.00590263,0.0112172,0.0104707,0.0121349,0.008989,0.00759869,0.0130462,0.00679721,0.00481953,0.00891681,0.01347,0.00682208,0.0082676,0.0104847,0.00715111,0.0137703,0.00566257,0.0043841,0.00902364,0.0104843,0.00782002,0.0124866,0.0140774,0.01558,0.0109382,0.0182048,0.00293397,0.00586666,0.0132441,0.0174961,0.0065436,0.00223601,0.00979984,0.011077,0.0085752,0.00907037,0.0180827,0.0416893,0.0111154,-0.00828712,0.0121768,0.00242662,0.0182364,0.0145637,0.00582355,0.0054309,0.00855302,0.00904686,0.0138869,0.0104361,0.00209548,0.00256159,0.00630312,0.0151663,0.0040902,0.0071418,0.0108926,0.00951335,0.0122933,0.00962347,0.00259347,0.00182413,0.0100514,0.0155522,0.00408472,0.0116932,0.0077782,0.000694794,0.0080972,0.0062241,0.00638663,0.00888937,0.00772221,0.0106974,0.00106764,0.0126346,-0.0111499,-1.0655,-2.82851,-1.07293,-1.68322,-2.17371,1.01198,0.600222,-0.213049,0.395073,-0.18351,-0.0908054,0.0188664,0.190019,-0.0984928,-1.2725,-0.982791,-1.0563,-0.65756,1.10404,-1.19153,0.121631,0.558401,1.01052,-0.880562,0.212484,0.0395564,0.386413,-0.240706,-0.520703,0.589192,-0.673983,-1.05284,-0.25121,0.669259,-0.680661,-0.3737,0.0747136,-0.616704,0.741221,-0.903942,-1.13662,-0.218617,0.0692099,-0.481206,0.440525,0.725837,1.04088,0.08184,1.63449,-1.4805,-0.847656,0.576672,1.45548,-0.745157,-1.56565,-0.0644765,0.180889,-0.32321,-0.2478,1.33708,6.19946,-0.0648832,-3.65857,0.434871,-1.55717,1.57877,0.842659,-0.878635,-0.928257,-0.30889,-0.237122,0.731885,0.0612239,-1.60064,-1.48989,-0.766221,1.03224,-1.23144,-0.591674,0.149169,-0.148469,0.418569,-0.0959103,-1.49653,-1.6402,-0.0324067,1.09743,-1.24234,0.322951,-0.458123,-1.874,-0.384409,-0.771648,-0.740254,-0.239683,-0.488776,0.14486,-1.81262,0.609123,-2.26191
