4,5160.8
5,821.828
6,499.602
7,301.094
8,184.721
9,154.088
10,113.386
11,100.939
12,98.6913
13,97.7234
14,97.3715
15,97.3333
16,97.3202
17,97.2904
18,97.2362
19,97.1544
20,97.0558
21,96.8446
22,96.6824
23,96.5454
24,96.2666
25,96.1704
26,96.0267
27,95.7917
29,95.5262
30,95.32
31,95.1416
32,94.9699
33,94.5553
34,94.4791
35,94.275
36,94.121
37,93.8878
38,93.6585
39,93.4107
40,93.1901
41,93.05
42,92.8341
44,92.6282
45,92.3009
46,92.1229
47,91.9897
48,91.7999
49,91.5869
50,91.2414
51,91.0333
53,90.8627
54,90.6781
55,90.4139
56,90.1913
57,89.9852
58,89.8643
60,89.5966
61,89.3701
62,89.1952
63,89.0546
64,88.8295
65,88.4976
66,88.2704
67,88.1709
68,87.9941
70,87.6889
71,87.4751
72,87.3112
73,87.1307
74,86.837
75,86.5949
77,86.4147
78,86.2436
79,86.0755
80,85.839
81,85.6592
82,85.5237
83,85.2633
84,85.0844
85,84.9021
86,84.6206
88,84.4826
89,84.2431
90,84.0187
91,83.8475
92,83.6128
93,83.428
94,83.1958
95,82.99
96,82.8252
97,82.5668
99,82.295
100,82.173
101,82.0188
103,81.6969
105,81.3953
106,81.2104
107,81.0666
109,80.699
110,80.5404
111,80.2955
112,80.1376
113,80.0158
114,79.7368
115,79.5203
116,79.327
117,79.1115
118,78.981
119,78.7342
120,78.326
121,78.2219
122,78.0292
123,77.8197
124,77.5848
125,77.2545
126,77.1909
127,76.9828
128,76.7951
129,76.5392
130,76.276
131,76.1992
132,75.9822
133,75.7517
134,75.5328
135,75.2788
136,75.123
137,74.9482
139,74.6228
140,74.3804
141,74.2226
142,74.0255
143,73.783
144,73.4004
145,73.2257
147,73.1352
148,72.9495
149,72.6195
151,72.3963
152,72.2358
153,72.0827
155,71.7964
156,71.5024
157,71.2568
158,71.0844
160,70.808
161,70.6416
162,70.4239
163,70.1736
165,69.9812
166,69.8171
167,69.5377
168,69.3112
169,69.1238
170,69.0083
171,68.6947
172,68.5133
173,68.3062
174,68.0848
175,67.84
177,67.7939
178,67.5415
179,67.341
180,67.1589
182,66.8694
183,66.7698
185,66.5422
186,66.2883
187,66.1549
188,65.9586
189,65.6849
190,65.4496
192,65.2562
193,65.189
194,64.9718
196,64.7012
197,64.4156
198,64.3011
199,64.1202
200,63.7685
201,63.6682
202,63.3886
203,63.2351
204,63.0525
206,62.665
208,62.5303
209,62.3703
210,62.1907
211,61.8763
213,61.5614
214,61.4288
215,61.2779
216,61.0373
218,60.7579
220,60.5238
221,60.3368
222,60.1825
223,59.8626
225,59.6779
226,59.4602
227,59.2818
228,59.1298
229,58.8281
230,58.7373
231,58.406
232,58.2414
233,58.0673
235,57.7571
236,57.6201
237,57.3715
238,57.1925
239,56.9766
241,56.5671
242,56.4858
243,56.2774
244,56.0669
245,55.7632
247,55.5245
248,55.4462
249,55.2454
250,54.9233
251,54.6938
252,54.6525
253,54.3464
254,54.1902
255,53.9537
256,53.5333
258,53.396
259,53.2469
260,53.0078
262,52.706
263,52.4836
264,52.2956
265,52.0718
266,51.7308
268,51.5997
269,51.4683
270,51.2575
271,51.0681
272,50.8851
273,50.6756
274,50.4888
275,50.3249
276,50.1262
277,49.8785
278,49.6428
279,49.4527
280,49.2789
281,49.0579
282,48.8364
283,48.5328
284,48.3702
285,48.2071
286,47.9441
287,47.5925
288,47.4124
290,47.2701
291,47.0417
292,46.665
294,46.4552
295,46.3661
296,46.1112
297,45.7495
298,45.5168
299,45.3991
300,45.2047
301,44.8492
302,44.6246
303,44.5999
304,44.3484
305,44.2037
306,43.9788
308,43.6549
309,43.5086
310,43.3445
311,42.9498
312,42.7933
313,42.719
314,42.3959
315,42.2319
316,42.0719
317,41.7367
318,41.5727
319,41.4953
320,41.2385
321,41.0483
322,40.788
323,40.4153
325,40.3554
326,40.1636
327,39.9033
328,39.6495
329,39.4537
331,39.3203
332,39.18
333,38.9716
334,38.6053
335,38.3685
336,38.1972
337,37.9179
338,37.5743
339,37.2397
340,37.0951
341,36.9765
342,36.7967
343,36.6
344,36.3429
345,36.0875
346,35.954
347,35.7216
348,35.4979
349,35.2397
350,35.0166
351,34.7766
352,34.6365
353,34.4413
354,34.2226
355,33.9919
356,33.826
357,33.5755
358,33.3955
359,33.2123
360,33.0351
361,32.749
362,32.5128
363,32.3685
365,32.0449
366,31.8753
367,31.6644
368,31.4528
369,31.267
370,31.0103
371,30.8742
373,30.5994
374,30.4986
376,30.34
377,30.0384
378,29.7866
379,29.5312
381,29.3309
382,29.1787
383,29.0905
384,28.6984
385,28.5425
386,28.3387
388,28.0459
390,27.9277
391,27.7446
392,27.5153
393,27.316
394,27.1385
395,26.8229
396,26.5742
397,26.494
398,26.2575
399,26.0888
400,25.8312
402,25.6228
403,25.421
404,25.2286
405,24.9369
406,24.8125
407,24.5597
408,24.427
410,24.2119
411,24.0242
412,23.8182
413,23.6415
414,23.4843
416,23.2262
417,23.0182
418,22.8059
419,22.5937
420,22.3545
421,22.1548
423,21.921
424,21.7663
425,21.5591
426,21.3517
427,21.0219
429,20.8615
430,20.727
431,20.546
432,20.3327
433,20.1644
434,19.9232
435,19.6716
436,19.4938
437,19.3474
439,19.0721
440,18.8433
441,18.6758
442,18.4831
443,18.0898
444,18.0472
445,17.7883
446,17.6413
448,17.4564
449,17.1261
450,16.858
451,16.6351
452,16.483
453,16.2572
454,16.0141
455,15.8258
456,15.7076
457,15.5069
458,15.2843
460,15.0162
461,14.8687
462,14.7152
464,14.3897
465,14.1311
466,13.9195
467,13.7091
469,13.4335
470,13.1863
471,12.9114
473,12.6064
474,12.4383
475,12.2859
476,12.0825
477,11.7746
479,11.6129
480,11.4694
481,11.2654
482,10.942
483,10.7625
485,10.6039
486,10.4797
487,10.233
488,9.91724
489,9.69347
491,9.47979
492,9.2156
493,8.95197
495,8.73815
496,8.61072
498,8.40485
500,8.06898
501,7.832
502,7.64867
504,7.33347
505,7.18986
506,6.8545
507,6.6435
508,6.42819
509,5.9991
511,5.81266
512,5.55892
513,5.20661
515,4.78992
516,4.55177
518,4.34513
519,4.18903
520,3.89918
521,3.56075
522,3.16804
524,3.12285
525,2.78716
526,2.54358
527,2.28156
528,2.05045
529,1.78744
531,1.4782
533,1.17647
535,1.014
536,0.898984
537,0.736318
538,0.573194
539,0.381863
541,0.350372
542,0.184272
543,0.152144
545,0.123306
546,0.102801
547,0.074793
548,0.0455034
549,0.0221145
550,0.0113924
551,0.00486389
552,0.00172964
